id,nome,indirizzo,provincia,coordinate_lat,coordinate_lon,anno_costituzione,settori_tag,capitale_sociale,valore_produzione,dipendenti,status_attivo
SU02964,FutureLab S.R.L.,"Via Brera, 117",Milano,45.46218124557391,9.210838468820661,2019,"['Cleantech', 'Computer e Prodotti Elettronici']",10000,418920,0,True
SU02965,InnovaSolutions S.R.L.,"Via Montenapoleone, 36",Milano,45.481573085607295,9.191667628208569,2025,"['Aerospace', 'Fintech']",38878,63309,6,True
SU02966,DigitalLogic S.R.L.,"Via Montenapoleone, 138",Milano,45.46281792379235,9.220640887222423,2024,"['Servizi di Informazione', 'Intelligenza Artificiale']",10000,3217,0,True
SU02967,BioLab S.R.L.,"Via Dante, 49",Brescia,45.521545959956406,10.186220960077415,2022,"['Servizi di Informazione', 'E-commerce', 'Aerospace']",10000,42369,1,True
SU02968,DigitalDynamics S.R.L.,"Via Manzoni, 47",Brescia,45.50642456637428,10.195102915198982,2019,['Intelligenza Artificiale'],36946,57592,5,False
SU02969,InnovaVision S.R.L.,"Via Montenapoleone, 109",Milano,45.478856320533254,9.185873411395235,2021,['Cleantech'],67612,48560,4,True
SU02970,NanoAnalytics S.R.L.,"Via Milano, 149",Milano,45.533237169501845,9.190670473477995,2021,"['Automotive Tech', 'Servizi di Informazione']",18042,2150704,0,True
SU02971,FutureWorks S.R.L.,"Via Roma, 22",Milano,45.47680341529467,9.18970936558612,2021,['Biotecnologie'],24485,391261,4,True
SU02972,GreenAnalytics S.R.L.,"Via Manzoni, 128",Milano,45.431521601296126,9.183499254931576,2022,"['Intelligenza Artificiale', 'Robotica']",22831,31512,1,True
SU02973,FutureLab S.R.L.,"Via Dante, 64",Sondrio,46.17187698203668,9.88345930092214,2022,"['Blockchain', 'Ricerca e Sviluppo']",10000,70980,0,True
SU02974,BioDynamics S.R.L.,"Via Garibaldi, 107",Milano,45.500687193813874,9.158171555633361,2022,"['Fabbricazione Macchinari', 'Automazione Industriale']",10000,119394,1,True
SU02975,NanoLogic S.R.L.,"Via Dante, 41",Brescia,45.57511717337418,10.208859285718248,2023,"['Salute Digitale', 'Fintech']",18109,283019,4,False
SU02976,DataWorks S.R.L.,"Via Brera, 112",Como,45.821374218809176,9.092012079557426,2022,"['Automotive Tech', 'Fabbricazione Macchinari', 'Marketing Digitale']",23650,105790,3,False
SU02977,BioDynamics S.R.L.,"Via Garibaldi, 7",Milano,45.456284113835814,9.188754840654521,2024,"['Aerospace', 'Automazione Industriale', 'Robotica']",10000,38899,2,False
SU02978,TechHub S.R.L.,"Via Dante, 62",Milano,45.46081466357403,9.208051518838,2023,['Computer e Prodotti Elettronici'],10000,882374,0,True
SU02979,DigitalHub S.R.L.,"Corso Buenos Aires, 107",Milano,45.47606114213782,9.239126030378845,2022,['Robotica'],62146,1175147,4,True
SU02980,FutureDynamics S.R.L.,"Via Garibaldi, 14",Como,45.8179454855399,9.095637985919263,2021,"['IoT', 'Cybersecurity']",10000,76549,1,False
SU02981,CyberHub S.R.L.,"Via Montenapoleone, 80",Brescia,45.54322124726062,10.228281323413121,2020,['Fabbricazione Macchinari'],20669,1803285,3,True
SU02982,GreenLab S.R.L.,"Via Dante, 127",Pavia,45.173883191635205,9.152518073176205,2024,"['Salute Digitale', 'Ricerca e Sviluppo']",10678,206170,3,True
SU02983,SmartWorks S.R.L.,"Via Dante, 87",Mantova,45.12022909878516,10.77910276038589,2019,"['Fabbricazione Macchinari', 'Energia Rinnovabile']",10000,63300,1,False
SU02984,InnovaSolutions S.R.L.,"Corso Buenos Aires, 57",Milano,45.43484550613655,9.186285808532382,2019,['Aerospace'],10000,12026,0,True
SU02985,CyberAnalytics S.R.L.,"Via Roma, 123",Milano,45.47392538457497,9.168728292853277,2022,['Fintech'],10000,364529,4,True
SU02986,DataEngine S.R.L.,"Via Montenapoleone, 27",Milano,45.51539961459936,9.205349246258812,2023,['Cleantech'],20104,5000000,1,False
SU02987,DigitalAnalytics S.R.L.,"Via Milano, 29",Milano,45.45760702931528,9.166372192321175,2021,"['Computer e Prodotti Elettronici', 'Automotive Tech']",36742,191883,0,True
SU02988,BioAnalytics S.R.L.,"Via Garibaldi, 32",Milano,45.515060653065945,9.15877194315576,2024,"['Automazione Industriale', 'Fintech']",10000,126786,3,True
SU02989,NanoAnalytics S.R.L.,"Via Brera, 40",Como,45.77965092648681,9.101826235882767,2025,['Marketing Digitale'],33641,39212,6,True
SU02990,NanoSolutions S.R.L.,"Via Brera, 72",Milano,45.44693020367913,9.169313824756243,2025,"['Marketing Digitale', 'Computer e Prodotti Elettronici', 'Cleantech']",19730,32629,1,True
SU02991,SmartLab S.R.L.,"Via Brera, 20",Milano,45.47973880232762,9.184042911606776,2023,['Automazione Industriale'],10000,13151,7,True
SU02992,BioSolutions S.R.L.,"Corso Buenos Aires, 35",Brescia,45.52922644397844,10.200126077946893,2020,"['Biotecnologie', 'Servizi di Informazione']",10000,154347,3,True
SU02993,DataDynamics S.R.L.,"Via Milano, 64",Brescia,45.554186164560605,10.208868071086972,2023,"['Automotive Tech', 'Intelligenza Artificiale']",20031,8531,2,True
SU02994,BioLab S.R.L.,"Via Brera, 81",Milano,45.48140531088189,9.185018582557793,2022,['Cybersecurity'],10000,86566,4,True
SU02995,CyberLab S.R.L.,"Corso Buenos Aires, 66",Milano,45.44797437747361,9.176246308833921,2021,"['Software & Consulenza Informatica', 'Automotive Tech', 'Fintech']",10000,5000000,1,True
SU02996,GreenSystems S.R.L.,"Via Brera, 60",Milano,45.462741974461665,9.190192672944251,2022,['Automotive Tech'],14774,199119,2,False
SU02997,DigitalDynamics S.R.L.,"Via Brera, 106",Milano,45.43041605863618,9.230176283177443,2023,"['Automotive Tech', 'Fintech']",14734,55759,5,True
SU02998,NanoHub S.R.L.,"Via Brera, 34",Brescia,45.56013748770659,10.19033826546475,2020,"['Salute Digitale', 'Aerospace']",10000,205152,6,True
SU02999,SmartAnalytics S.R.L.,"Via Roma, 102",Milano,45.475476072021486,9.213786947592013,2021,"['Software & Consulenza Informatica', 'IoT']",42148,277050,5,True
SU03000,NanoHub S.R.L.,"Via Brera, 8",Como,45.85152254646903,9.088594200336644,2024,"['Cleantech', 'Fabbricazione Macchinari']",10000,15748,1,True
SU03001,SmartSolutions S.R.L.,"Via Roma, 75",Milano,45.4425035030137,9.219838877672787,2023,['Computer e Prodotti Elettronici'],10000,35127,4,True
SU03002,BioSystems S.R.L.,"Corso Buenos Aires, 39",Milano,45.47138134075705,9.226506975696815,2021,['Robotica'],10000,185960,5,True
SU03003,BioDynamics S.R.L.,"Via Manzoni, 29",Milano,45.44929676411503,9.191559384748563,2020,['Computer e Prodotti Elettronici'],10000,8488,0,True
SU03004,DataLogic S.R.L.,"Via Garibaldi, 21",Milano,45.47132114263954,9.189433395510147,2021,"['Energia Rinnovabile', 'Cybersecurity']",10000,18392,9,False
SU03005,SmartEngine S.R.L.,"Via Garibaldi, 119",Milano,45.450522388662044,9.15724433122595,2021,"['Cybersecurity', 'Intelligenza Artificiale', 'Software & Consulenza Informatica']",11629,19605,6,True
SU03006,CyberVision S.R.L.,"Corso Buenos Aires, 77",Varese,45.81991422434918,8.835452492711498,2020,['Biotecnologie'],72790,933505,6,True
SU03007,NanoEngine S.R.L.,"Via Dante, 117",Milano,45.45700898594545,9.176191041457736,2022,"['Computer e Prodotti Elettronici', 'Servizi di Informazione']",22436,332303,10,True
SU03008,TechEngine S.R.L.,"Via Garibaldi, 129",Milano,45.49755281289498,9.204212381164448,2019,"['Computer e Prodotti Elettronici', 'Biotecnologie', 'Ricerca e Sviluppo']",33720,69762,5,True
SU03009,InnovaSystems S.R.L.,"Corso Buenos Aires, 133",Milano,45.45735765608548,9.16796927795355,2021,['Salute Digitale'],10000,86235,0,True
SU03010,BioWorks S.R.L.,"Via Milano, 79",Sondrio,46.15453131909821,9.868339338385894,2020,"['Aerospace', 'Cybersecurity', 'Robotica']",11991,815543,4,True
SU03011,BioLogic S.R.L.,"Via Roma, 125",Milano,45.46526433143127,9.151923536201906,2022,['Marketing Digitale'],62873,1040277,10,True
SU03012,GreenHub S.R.L.,"Via Montenapoleone, 96",Milano,45.43549585407549,9.194437139847924,2020,"['Salute Digitale', 'Software & Consulenza Informatica', 'Cleantech']",12169,83696,10,True
SU03013,SmartEngine S.R.L.,"Via Dante, 144",Milano,45.47778562061636,9.187465820331855,2023,"['Automotive Tech', 'Aerospace', 'Salute Digitale']",14827,162938,4,True
SU03014,DataSolutions S.R.L.,"Via Milano, 7",Milano,45.425571418982614,9.174196240943782,2021,['Robotica'],14579,112899,8,True
SU03015,InnovaEngine S.R.L.,"Via Milano, 63",Cremona,45.115964998001346,10.048837270704711,2024,"['Servizi di Informazione', 'Salute Digitale']",74368,388613,1,True
SU03016,SmartSolutions S.R.L.,"Via Roma, 55",Brescia,45.551948400103946,10.23684518966088,2024,"['Ricerca e Sviluppo', 'Cleantech', 'Intelligenza Artificiale']",10000,196838,9,False
SU03017,SmartLab S.R.L.,"Via Brera, 19",Milano,45.47773737388027,9.220934770655145,2022,['Fintech'],500000,80274,9,True
SU03018,InnovaEngine S.R.L.,"Corso Buenos Aires, 48",Milano,45.52731514352579,9.176117558973464,2021,"['Computer e Prodotti Elettronici', 'E-commerce', 'Servizi di Informazione']",21943,589402,4,True
SU03019,DigitalEngine S.R.L.,"Via Roma, 107",Sondrio,46.1612859021431,9.84079225035407,2020,"['Biotecnologie', 'IoT']",22977,66436,9,True
SU03020,GreenDynamics S.R.L.,"Corso Buenos Aires, 1",Milano,45.4799418157318,9.151308497202349,2023,"['Biotecnologie', 'Fintech']",24423,65668,6,True
SU03021,DataLab S.R.L.,"Via Garibaldi, 18",Milano,45.47106816639797,9.218561476478738,2024,"['Automotive Tech', 'Aerospace']",10000,76530,1,True
SU03022,FutureLab S.R.L.,"Via Dante, 33",Pavia,45.1894541478785,9.183475363994688,2023,['Automotive Tech'],14147,473204,2,True
SU03023,GreenVision S.R.L.,"Via Montenapoleone, 81",Milano,45.482335697570065,9.202563412846029,2022,"['Computer e Prodotti Elettronici', 'Automotive Tech', 'Cleantech']",36334,61922,7,True
SU03024,InnovaHub S.R.L.,"Via Manzoni, 102",Milano,45.48905371853115,9.216151554549823,2020,['Automotive Tech'],49207,150913,0,True
SU03025,TechDynamics S.R.L.,"Via Manzoni, 5",Cremona,45.11882229374337,10.038180084014945,2020,"['E-commerce', 'Automotive Tech', 'Cybersecurity']",10000,772185,2,True
SU03026,BioLab S.R.L.,"Via Dante, 128",Milano,45.46503469772063,9.18560200081389,2021,"['Automazione Industriale', 'Automotive Tech', 'Servizi di Informazione']",10000,2437544,9,True
SU03027,DataEngine S.R.L.,"Via Montenapoleone, 53",Milano,45.45276047907036,9.179312999901574,2022,"['Servizi di Informazione', 'E-commerce', 'Robotica']",10000,345938,8,True
SU03028,GreenLab S.R.L.,"Via Garibaldi, 12",Mantova,45.14074132278417,10.787753005763575,2024,"['Automotive Tech', 'Robotica']",28988,8006,1,True
SU03029,BioWorks S.R.L.,"Via Brera, 101",Milano,45.47204760035041,9.196343216742461,2023,"['Cleantech', 'Fabbricazione Macchinari', 'E-commerce']",104150,7158,0,True
SU03030,GreenVision S.R.L.,"Via Dante, 90",Milano,45.426632487128515,9.206963764554994,2024,['Automazione Industriale'],14040,3368058,0,True
SU03031,CyberSolutions S.R.L.,"Corso Buenos Aires, 107",Milano,45.452897621549205,9.201009681473383,2021,['Biotecnologie'],10000,1515384,2,True
SU03032,FutureSystems S.R.L.,"Via Manzoni, 15",Milano,45.48651518956477,9.186806525513234,2022,"['Fabbricazione Macchinari', 'Software & Consulenza Informatica']",10000,433248,8,True
SU03033,FutureLogic S.R.L.,"Via Dante, 121",Brescia,45.53793052700703,10.19831327445242,2021,['Biotecnologie'],20904,68760,6,True
SU03034,DataAnalytics S.R.L.,"Corso Buenos Aires, 137",Como,45.78381874194962,9.08861577111199,2021,"['Energia Rinnovabile', 'Marketing Digitale']",10000,22999,7,True
SU03035,TechSystems S.R.L.,"Via Brera, 148",Milano,45.46646448204986,9.206410463482337,2023,['Software & Consulenza Informatica'],10000,19184,0,True
SU03036,BioLab S.R.L.,"Via Montenapoleone, 28",Milano,45.483598694638744,9.171322584476593,2022,"['E-commerce', 'Computer e Prodotti Elettronici']",42826,56782,0,True
SU03037,DataHub S.R.L.,"Corso Buenos Aires, 92",Milano,45.44451526230976,9.212587488033254,2020,['Computer e Prodotti Elettronici'],181611,87213,3,True
SU03038,FutureWorks S.R.L.,"Via Milano, 43",Lecco,45.864853029449314,9.378970506839337,2023,"['Cybersecurity', 'Robotica']",25776,275091,1,True
SU03039,SmartVision S.R.L.,"Via Brera, 19",Milano,45.475057620688105,9.182506381001684,2021,"['Automotive Tech', 'Aerospace']",10000,73446,6,True
SU03040,InnovaHub S.R.L.,"Via Manzoni, 18",Milano,45.43846942465165,9.211206176476667,2023,"['Marketing Digitale', 'Intelligenza Artificiale']",18003,54354,0,True
SU03041,TechLogic S.R.L.,"Via Montenapoleone, 15",Como,45.80094936852002,9.127085395140158,2021,['Cybersecurity'],55662,361702,6,False
SU03042,NanoEngine S.R.L.,"Via Brera, 17",Milano,45.47981588743259,9.177344629354277,2021,"['Energia Rinnovabile', 'Blockchain']",10000,958814,8,True
SU03043,CyberSystems S.R.L.,"Via Brera, 129",Milano,45.465228925385155,9.186286605323906,2020,"['Robotica', 'Marketing Digitale', 'Cleantech']",10000,88618,0,True
SU03044,NanoAnalytics S.R.L.,"Via Roma, 12",Milano,45.44035806275965,9.185158640578788,2024,"['Biotecnologie', 'Aerospace', 'Fabbricazione Macchinari']",10383,34344,6,True
SU03045,TechWorks S.R.L.,"Via Garibaldi, 96",Milano,45.474590771133826,9.207527901225916,2019,"['Robotica', 'IoT']",10000,40531,5,True
SU03046,SmartDynamics S.R.L.,"Via Garibaldi, 88",Milano,45.482071429184444,9.203646719146716,2022,"['E-commerce', 'Fintech', 'Robotica']",12322,198377,2,True
SU03047,NanoWorks S.R.L.,"Via Dante, 79",Como,45.80850604387277,9.095941720749444,2021,"['Robotica', 'Cybersecurity']",10000,90585,1,True
SU03048,CyberDynamics S.R.L.,"Via Brera, 144",Mantova,45.15667776767602,10.769833009262076,2022,"['Intelligenza Artificiale', 'Fintech', 'Automazione Industriale']",10000,764621,2,True
SU03049,DataWorks S.R.L.,"Via Garibaldi, 108",Milano,45.48893344771288,9.18564721945268,2024,"['Cybersecurity', 'Biotecnologie', 'Fintech']",48333,113131,3,True
SU03050,CyberSolutions S.R.L.,"Via Manzoni, 39",Milano,45.473147954148615,9.166523664713452,2020,"['Computer e Prodotti Elettronici', 'Salute Digitale']",11242,223304,3,True
SU03051,NanoHub S.R.L.,"Corso Buenos Aires, 37",Lodi,45.312708818125174,9.505194915039867,2023,['Automotive Tech'],26319,10322,4,True
SU03052,DataLab S.R.L.,"Via Manzoni, 125",Milano,45.4815751249471,9.183823654749098,2019,"['Ricerca e Sviluppo', 'IoT']",10000,13327,0,True
SU03053,FutureLogic S.R.L.,"Via Montenapoleone, 127",Bergamo,45.69010282325249,9.681248728948745,2021,"['Software & Consulenza Informatica', 'Computer e Prodotti Elettronici']",11402,17911,0,True
SU03054,TechLogic S.R.L.,"Via Brera, 133",Brescia,45.55728316887984,10.217080586742856,2020,['Blockchain'],21217,162939,30,True
SU03055,NanoEngine S.R.L.,"Via Roma, 29",Como,45.81696515590253,9.075260886628259,2023,['Ricerca e Sviluppo'],10000,8247,2,True
SU03056,CyberWorks S.R.L.,"Via Milano, 119",Milano,45.52139418599877,9.222793542770113,2020,['E-commerce'],17179,34170,3,True
SU03057,DigitalWorks S.R.L.,"Via Montenapoleone, 106",Milano,45.44043168184212,9.191665164199254,2024,"['E-commerce', 'Robotica']",196020,370568,3,True
SU03058,DigitalDynamics S.R.L.,"Via Milano, 127",Como,45.82938282506579,9.064757206924458,2023,['Salute Digitale'],10000,79500,7,True
SU03059,TechSolutions S.R.L.,"Via Garibaldi, 52",Milano,45.474201893691294,9.17476550412497,2021,"['Fintech', 'Energia Rinnovabile']",10000,388535,1,False
SU03060,DataSystems S.R.L.,"Via Garibaldi, 20",Brescia,45.54263937731549,10.225299296452683,2024,"['Automazione Industriale', 'Salute Digitale']",15747,24445,3,True
SU03061,BioDynamics S.R.L.,"Via Brera, 45",Milano,45.42607403681356,9.182671201758968,2022,"['Energia Rinnovabile', 'Salute Digitale', 'E-commerce']",59274,291089,10,True
SU03062,InnovaWorks S.R.L.,"Via Milano, 24",Milano,45.46924296823814,9.203885680733997,2021,"['Robotica', 'Cybersecurity']",11929,18691,2,True
SU03063,DigitalVision S.R.L.,"Via Montenapoleone, 69",Cremona,45.13503109324462,10.043510920736015,2024,['Robotica'],10000,116300,7,True
SU03064,BioWorks S.R.L.,"Corso Buenos Aires, 114",Sondrio,46.17685365387222,9.879992258144267,2020,['Biotecnologie'],10000,1074815,1,True
SU03065,GreenLab S.R.L.,"Via Montenapoleone, 98",Pavia,45.19901038356295,9.150724774173419,2022,"['Automazione Industriale', 'Blockchain']",17256,33590,0,True
SU03066,DigitalAnalytics S.R.L.,"Via Dante, 18",Milano,45.42704304518782,9.171494765378059,2022,"['Automotive Tech', 'Fintech']",39542,5000000,0,True
SU03067,TechVision S.R.L.,"Corso Buenos Aires, 127",Milano,45.43972570929006,9.17444616414446,2025,"['Blockchain', 'Energia Rinnovabile']",21953,543831,2,False
SU03068,FutureLab S.R.L.,"Via Dante, 137",Milano,45.46294569192363,9.209430240570368,2019,['Fintech'],126250,22805,7,False
SU03069,GreenLogic S.R.L.,"Via Manzoni, 106",Como,45.78899830565588,9.06029850085276,2021,['Ricerca e Sviluppo'],10000,14020,0,True
SU03070,GreenHub S.R.L.,"Corso Buenos Aires, 116",Milano,45.4187439350686,9.193720569857001,2022,['Marketing Digitale'],60664,716737,1,True
SU03071,InnovaSystems S.R.L.,"Via Garibaldi, 137",Milano,45.46175011765863,9.200132949583626,2022,['Automazione Industriale'],10000,135285,1,True
SU03072,InnovaLogic S.R.L.,"Via Dante, 139",Milano,45.4949880692482,9.203824865663604,2022,"['Fintech', 'Salute Digitale', 'Biotecnologie']",166502,79537,4,True
SU03073,InnovaDynamics S.R.L.,"Via Roma, 124",Milano,45.482148097574104,9.175224310091155,2025,['Salute Digitale'],13406,101265,1,True
SU03074,NanoEngine S.R.L.,"Via Dante, 53",Como,45.82653181356502,9.047869006667742,2023,"['Automazione Industriale', 'Ricerca e Sviluppo', 'Cybersecurity']",34653,17835,1,True
SU03075,NanoSystems S.R.L.,"Via Dante, 42",Milano,45.44322706185105,9.209693911661727,2021,"['Salute Digitale', 'Aerospace', 'Fintech']",12189,124330,4,True
SU03076,NanoDynamics S.R.L.,"Via Garibaldi, 7",Milano,45.45781790637795,9.193155895001466,2023,"['Software & Consulenza Informatica', 'Cleantech']",10000,177817,6,True
SU03077,BioDynamics S.R.L.,"Via Brera, 149",Milano,45.46118316181094,9.24345827199954,2019,"['Fabbricazione Macchinari', 'Automotive Tech']",48647,356244,2,True
SU03078,CyberDynamics S.R.L.,"Via Garibaldi, 75",Milano,45.49499895577519,9.210423621710362,2022,['Energia Rinnovabile'],41551,1055930,2,True
SU03079,SmartWorks S.R.L.,"Corso Buenos Aires, 84",Milano,45.52899461107066,9.197578228170936,2021,"['Energia Rinnovabile', 'Cleantech']",35600,49609,7,True
SU03080,InnovaHub S.R.L.,"Corso Buenos Aires, 1",Milano,45.409568812881005,9.182134828662058,2023,"['E-commerce', 'Aerospace']",169285,6792,0,True
SU03081,NanoHub S.R.L.,"Via Milano, 41",Sondrio,46.173822523024675,9.894741017144964,2025,['Automazione Industriale'],10000,113425,3,True
SU03082,TechDynamics S.R.L.,"Via Manzoni, 7",Milano,45.46711683651018,9.181616376352611,2022,"['Salute Digitale', 'Intelligenza Artificiale']",11371,313110,15,False
SU03083,NanoLab S.R.L.,"Via Montenapoleone, 139",Milano,45.47333362300805,9.166300070775323,2023,['Fabbricazione Macchinari'],10454,452550,1,True
SU03084,DigitalAnalytics S.R.L.,"Via Garibaldi, 86",Milano,45.4805495193525,9.220596495882956,2021,"['Computer e Prodotti Elettronici', 'Energia Rinnovabile', 'IoT']",31004,81200,7,True
SU03085,SmartWorks S.R.L.,"Via Milano, 98",Milano,45.43621716950539,9.170412094029425,2022,['Servizi di Informazione'],105649,3930671,1,True
SU03086,TechAnalytics S.R.L.,"Corso Buenos Aires, 120",Milano,45.43880859915542,9.196789020458803,2022,"['Fabbricazione Macchinari', 'Marketing Digitale']",22074,368997,9,True
SU03087,TechHub S.R.L.,"Via Manzoni, 78",Milano,45.45996727855621,9.162492634623298,2024,"['Servizi di Informazione', 'Ricerca e Sviluppo']",10000,3479,0,True
SU03088,GreenDynamics S.R.L.,"Via Manzoni, 108",Brescia,45.55149057825793,10.227536941998151,2025,"['Cleantech', 'Intelligenza Artificiale']",10000,24057,3,True
SU03089,BioVision S.R.L.,"Via Roma, 13",Bergamo,45.689568867113046,9.664210591277852,2024,['Cleantech'],10000,19957,0,True
SU03090,CyberLab S.R.L.,"Via Brera, 51",Bergamo,45.68772533044237,9.673038705868194,2022,"['Energia Rinnovabile', 'Blockchain', 'Fabbricazione Macchinari']",60201,156997,5,False
SU03091,SmartLab S.R.L.,"Via Manzoni, 83",Milano,45.48298680772854,9.2060677973766,2020,"['Biotecnologie', 'Fabbricazione Macchinari']",10000,252455,6,True
SU03092,DigitalVision S.R.L.,"Via Roma, 147",Milano,45.499062870605066,9.160411071662875,2020,"['Cleantech', 'E-commerce', 'IoT']",10000,14615,3,True
SU03093,DataVision S.R.L.,"Via Montenapoleone, 46",Milano,45.480472667739704,9.199114875984254,2024,"['Marketing Digitale', 'Servizi di Informazione', 'Cybersecurity']",10000,64555,2,True
SU03094,FutureLogic S.R.L.,"Via Brera, 75",Milano,45.47730861671964,9.18108868536916,2021,['Aerospace'],10000,138019,8,True
SU03095,SmartLogic S.R.L.,"Via Milano, 49",Milano,45.48119457777245,9.214555910561291,2021,"['Cleantech', 'Servizi di Informazione']",19423,54051,5,True
SU03096,DigitalWorks S.R.L.,"Via Milano, 62",Milano,45.47916871326943,9.183209506310185,2021,"['Biotecnologie', 'Automazione Industriale', 'Blockchain']",10000,26793,9,True
SU03097,NanoAnalytics S.R.L.,"Via Garibaldi, 131",Milano,45.46619378897172,9.195221847552377,2021,"['Fintech', 'Aerospace']",12443,317237,8,True
SU03098,DigitalAnalytics S.R.L.,"Via Roma, 10",Milano,45.45193038529341,9.177199989673577,2020,['Computer e Prodotti Elettronici'],14308,9109,5,False
SU03099,SmartVision S.R.L.,"Via Brera, 17",Milano,45.45581799660206,9.20688591553699,2023,"['Computer e Prodotti Elettronici', 'Software & Consulenza Informatica', 'E-commerce']",17660,66465,1,True
SU03100,DataLab S.R.L.,"Via Dante, 29",Milano,45.457992149697155,9.180749475099004,2019,"['IoT', 'Ricerca e Sviluppo']",10953,243114,2,True
SU03101,CyberHub S.R.L.,"Via Montenapoleone, 1",Cremona,45.14350545427325,10.04041762528009,2020,"['Robotica', 'Fintech', 'Automazione Industriale']",26514,64646,6,True
SU03102,FutureLogic S.R.L.,"Via Manzoni, 23",Pavia,45.179293359559395,9.169847978399758,2021,['Energia Rinnovabile'],17987,193821,6,True
SU03103,TechLab S.R.L.,"Via Garibaldi, 149",Milano,45.478723427263354,9.230736830438799,2021,['Salute Digitale'],75593,44081,4,False
SU03104,SmartLab S.R.L.,"Via Brera, 39",Milano,45.45421715943588,9.171179845076978,2020,['IoT'],27703,89523,1,True
SU03105,CyberEngine S.R.L.,"Via Milano, 19",Milano,45.47116550619637,9.225982127279288,2019,['Computer e Prodotti Elettronici'],10000,81395,3,True
SU03106,CyberSolutions S.R.L.,"Via Dante, 49",Milano,45.45746862022327,9.20364207865298,2021,"['Marketing Digitale', 'Salute Digitale']",10000,156476,3,True
SU03107,SmartLab S.R.L.,"Via Roma, 26",Bergamo,45.72362638111168,9.654020296400684,2024,"['Servizi di Informazione', 'Marketing Digitale']",15695,60023,1,True
SU03108,InnovaSystems S.R.L.,"Via Montenapoleone, 74",Brescia,45.55169672123377,10.197609086564361,2020,"['Servizi di Informazione', 'Salute Digitale']",21533,67975,4,True
SU03109,BioLogic S.R.L.,"Via Roma, 44",Milano,45.46035746809964,9.208505025191783,2020,['Cybersecurity'],10000,233834,2,True
SU03110,DataSystems S.R.L.,"Via Milano, 51",Brescia,45.54522114127643,10.200931225246448,2021,"['Computer e Prodotti Elettronici', 'Software & Consulenza Informatica']",147879,323382,3,True
SU03111,DataHub S.R.L.,"Corso Buenos Aires, 50",Brescia,45.509069047051035,10.215809379997463,2024,"['Aerospace', 'Computer e Prodotti Elettronici']",10000,296467,8,True
SU03112,FutureLogic S.R.L.,"Via Milano, 6",Milano,45.474274070345906,9.202507689077073,2024,"['Energia Rinnovabile', 'Fintech']",14107,20762,0,True
SU03113,FutureSolutions S.R.L.,"Via Roma, 149",Milano,45.44064245775239,9.169556752386667,2025,"['Cybersecurity', 'Software & Consulenza Informatica', 'Ricerca e Sviluppo']",10000,21005,2,True
SU03114,DataLab S.R.L.,"Via Milano, 105",Bergamo,45.730392894760904,9.688923293356225,2021,"['Ricerca e Sviluppo', 'Marketing Digitale', 'IoT']",10000,29140,5,True
SU03115,GreenWorks S.R.L.,"Corso Buenos Aires, 106",Milano,45.457877390889465,9.16041710904065,2024,['Marketing Digitale'],10000,218202,25,True
SU03116,BioSystems S.R.L.,"Via Roma, 38",Milano,45.447330669543355,9.235510640927862,2020,"['Fabbricazione Macchinari', 'Fintech']",40319,173147,1,True
SU03117,FutureSolutions S.R.L.,"Corso Buenos Aires, 48",Como,45.7948379627043,9.103447574088372,2024,"['Automazione Industriale', 'Aerospace']",15597,322842,1,True
SU03118,InnovaAnalytics S.R.L.,"Corso Buenos Aires, 20",Milano,45.424668319582096,9.207882284281077,2023,['Cybersecurity'],89283,15025,1,True
SU03119,BioHub S.R.L.,"Via Roma, 88",Brescia,45.54119796072481,10.207241895788345,2024,"['Software & Consulenza Informatica', 'Servizi di Informazione']",10000,82700,1,True
SU03120,NanoLab S.R.L.,"Via Garibaldi, 55",Como,45.816552514196985,9.067264323533557,2021,"['Biotecnologie', 'Automazione Industriale']",10995,115900,3,True
SU03121,NanoDynamics S.R.L.,"Via Milano, 45",Milano,45.46488451861928,9.217512312360817,2019,"['Automotive Tech', 'Fabbricazione Macchinari']",11999,30920,2,True
SU03122,BioAnalytics S.R.L.,"Via Manzoni, 74",Milano,45.46461146626249,9.204333279095321,2022,['Robotica'],10000,720065,4,True
SU03123,FutureHub S.R.L.,"Corso Buenos Aires, 136",Milano,45.48049011347952,9.152114892518744,2022,"['Biotecnologie', 'Blockchain']",14962,215655,3,True
SU03124,FutureSystems S.R.L.,"Via Dante, 61",Milano,45.44088468085942,9.182960881690445,2021,"['Servizi di Informazione', 'Computer e Prodotti Elettronici', 'Ricerca e Sviluppo']",29265,1435925,1,True
SU03125,CyberSolutions S.R.L.,"Via Garibaldi, 112",Milano,45.45614387798372,9.194320998343786,2024,['Intelligenza Artificiale'],10000,16664,2,True
SU03126,DigitalVision S.R.L.,"Via Montenapoleone, 86",Brescia,45.50918581329407,10.217295421937315,2019,"['Software & Consulenza Informatica', 'Marketing Digitale']",13440,133184,4,True
SU03127,SmartDynamics S.R.L.,"Via Brera, 134",Milano,45.44170487340078,9.181915974203694,2022,"['Cleantech', 'Marketing Digitale', 'E-commerce']",10000,1666828,1,True
SU03128,GreenWorks S.R.L.,"Corso Buenos Aires, 9",Como,45.829769152725525,9.080887908478369,2022,['Aerospace'],15650,116380,2,True
SU03129,DataAnalytics S.R.L.,"Via Manzoni, 130",Milano,45.46296685738067,9.18013934697009,2022,['E-commerce'],20288,134292,3,True
